Delivery Agent,PackageID,PackagePoint X,PackagePoint Y,Delayed,Delivery Time,Intermediate X,Intermediate Y
ChainAgent-cha1-0-0-5-pp-end,p_it0_0,0,11,True,108,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it0_4,7,6,True,111,12,6
ChainAgent-cha1-0-0-2-pp-end,p_it0_1,13,0,True,212,24,0
ChainAgent-cha1-0-0-2-pp-end,p_it10_3,13,0,True,215,24,0
ChainAgent-cha1-0-0-2-pp-end,p_it0_2,14,0,True,220,24,0
ChainAgent-cha1-0-0-2-pp-end,p_it5_1,8,6,True,128,18,6
ChainAgent-cha1-0-0-2-pp-end,p_it5_3,8,6,True,130,18,6
ChainAgent-cha1-0-0-2-pp-end,p_it25_3,8,6,True,128,18,6
ChainAgent-cha1-0-0-2-pp-end,p_it30_4,8,6,True,128,18,6
ChainAgent-cha1-0-0-2-pp-end,p_it10_0,9,6,True,136,18,6
ChainAgent-cha1-0-0-2-pp-end,p_it30_1,9,6,True,135,18,6
ChainAgent-cha1-0-0-2-pp-end,p_it15_0,10,6,True,142,18,6
ChainAgent-cha1-0-0-2-pp-end,p_it5_4,22,18,True,128,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it10_4,22,18,True,128,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it30_3,22,18,True,131,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it10_1,23,18,True,135,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it35_4,24,18,True,142,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it20_0,12,12,True,86,18,12
ChainAgent-cha1-0-0-2-pp-end,p_it50_0,12,12,True,86,18,12
ChainAgent-cha1-0-0-2-pp-end,p_it40_2,12,12,True,87,18,12
ChainAgent-cha1-0-0-2-pp-end,p_it100_3,12,12,True,87,18,12
ChainAgent-cha1-0-0-2-pp-end,p_it50_1,12,12,True,89,18,12
ChainAgent-cha1-0-0-5-pp-end,p_it20_4,5,16,True,91,18,12
ChainAgent-cha1-0-0-5-pp-end,p_it75_3,5,16,True,90,18,12
ChainAgent-cha1-0-0-0-pp-end,p_it75_4,13,12,True,91,18,12
ChainAgent-cha1-0-0-2-pp-end,p_it60_2,13,12,True,95,18,12
ChainAgent-cha1-0-0-2-pp-end,p_it40_1,13,6,True,128,18,6
ChainAgent-cha1-0-0-2-pp-end,p_it80_4,13,6,True,128,18,6
ChainAgent-cha1-0-0-2-pp-end,p_it45_3,13,6,True,129,18,6
ChainAgent-cha1-0-0-2-pp-end,p_it65_0,13,6,True,129,18,6
ChainAgent-cha1-0-0-2-pp-end,p_it75_0,13,6,True,132,18,6
ChainAgent-cha1-0-0-5-pp-end,p_it50_2,5,9,True,131,18,6
ChainAgent-cha1-0-0-5-pp-end,p_it55_2,5,9,True,132,18,6
ChainAgent-cha1-0-0-0-pp-end,p_it95_1,14,6,True,133,18,6
ChainAgent-cha1-0-0-2-pp-end,p_it95_0,14,6,True,136,18,6
ChainAgent-cha1-0-0-2-pp-end,p_it15_1,20,0,True,213,24,0
ChainAgent-cha1-0-0-2-pp-end,p_it35_2,20,0,True,213,24,0
ChainAgent-cha1-0-0-2-pp-end,p_it55_3,20,0,True,212,24,0
ChainAgent-cha1-0-0-2-pp-end,p_it95_4,20,0,True,214,24,0
ChainAgent-cha1-0-0-2-pp-end,p_it110_3,20,0,True,212,24,0
ChainAgent-cha1-0-0-2-pp-end,p_it155_3,20,0,True,212,24,0
ChainAgent-cha1-0-0-2-pp-end,p_it145_4,20,0,True,213,24,0
ChainAgent-cha1-0-0-2-pp-end,p_it145_2,20,0,True,215,24,0
ChainAgent-cha1-0-0-5-pp-end,p_it25_4,9,0,True,216,24,0
ChainAgent-cha1-0-0-5-pp-end,p_it90_3,9,0,True,215,24,0
ChainAgent-cha1-0-0-5-pp-end,p_it130_1,9,0,True,215,24,0
ChainAgent-cha1-0-0-5-pp-end,p_it130_0,9,0,True,217,24,0
ChainAgent-cha1-0-0-0-pp-end,p_it45_2,21,0,True,217,24,0
ChainAgent-cha1-0-0-0-pp-end,p_it140_4,21,0,True,218,24,0
ChainAgent-cha1-0-0-2-pp-end,p_it90_1,21,0,True,222,24,0
ChainAgent-cha1-0-0-5-pp-end,p_it130_4,10,0,True,226,24,0
ChainAgent-cha1-0-0-2-pp-end,p_it40_3,24,21,True,128,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it70_3,24,21,True,128,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it85_4,24,21,True,128,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it85_3,24,21,True,129,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it80_0,24,21,True,130,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it135_0,24,21,True,128,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it130_2,24,21,True,129,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it160_0,24,21,True,128,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it165_0,24,21,True,128,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it190_4,24,21,True,128,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it175_3,24,21,True,130,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it60_4,24,22,True,135,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it100_1,24,22,True,135,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it125_3,24,22,True,135,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it140_1,24,22,True,137,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it190_2,24,22,True,135,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it170_3,24,22,True,138,24,24
ChainAgent-cha1-0-0-4-pp-end,p_it75_1,24,13,True,137,24,24
ChainAgent-cha1-0-0-4-pp-end,p_it140_2,24,13,True,137,24,24
ChainAgent-cha1-0-0-4-pp-end,p_it160_4,24,13,True,139,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it45_0,24,23,True,144,24,24
ChainAgent-cha1-0-0-4-pp-end,p_it160_2,24,14,True,144,24,24
ChainAgent-cha1-0-0-3-pp-end,p_it105_2,18,8,True,108,18,6
ChainAgent-cha1-0-0-3-pp-end,p_it145_3,18,8,True,108,18,6
ChainAgent-cha1-0-0-3-pp-end,p_it105_3,18,8,True,109,18,6
ChainAgent-cha1-0-0-3-pp-end,p_it155_0,18,8,True,110,18,6
ChainAgent-cha1-0-0-3-pp-end,p_it170_2,18,8,True,108,18,6
ChainAgent-cha1-0-0-3-pp-end,p_it180_4,18,8,True,108,18,6
ChainAgent-cha1-0-0-3-pp-end,p_it190_3,18,8,True,110,18,6
ChainAgent-cha1-0-0-3-pp-end,p_it210_0,18,8,True,108,18,6
ChainAgent-cha1-0-0-3-pp-end,p_it220_0,18,8,True,108,18,6
ChainAgent-cha1-0-0-3-pp-end,p_it210_2,18,8,True,109,18,6
ChainAgent-cha1-0-0-5-pp-end,p_it120_1,12,13,True,110,18,6
ChainAgent-cha1-0-0-5-pp-end,p_it125_1,12,13,True,111,18,6
ChainAgent-cha1-0-0-5-pp-end,p_it180_0,12,13,True,110,18,6
ChainAgent-cha1-0-0-5-pp-end,p_it185_0,12,13,True,114,18,6
ChainAgent-cha1-0-0-5-pp-end,p_it240_0,12,13,True,110,18,6
ChainAgent-cha1-0-0-3-pp-end,p_it150_0,18,7,True,115,18,6
ChainAgent-cha1-0-0-3-pp-end,p_it185_2,18,7,True,115,18,6
ChainAgent-cha1-0-0-3-pp-end,p_it245_2,18,7,True,116,18,6
ChainAgent-cha1-0-0-5-pp-end,p_it120_3,12,12,True,120,18,6
ChainAgent-cha1-0-0-0-pp-end,p_it215_0,16,6,True,119,18,6
ChainAgent-cha1-0-0-3-pp-end,p_it115_1,18,13,True,73,18,12
ChainAgent-cha1-0-0-3-pp-end,p_it130_3,18,13,True,73,18,12
ChainAgent-cha1-0-0-3-pp-end,p_it145_0,18,13,True,73,18,12
ChainAgent-cha1-0-0-3-pp-end,p_it135_3,18,13,True,74,18,12
ChainAgent-cha1-0-0-3-pp-end,p_it170_4,18,13,True,73,18,12
ChainAgent-cha1-0-0-3-pp-end,p_it165_1,18,13,True,74,18,12
ChainAgent-cha1-0-0-3-pp-end,p_it235_2,18,13,True,73,18,12
ChainAgent-cha1-0-0-3-pp-end,p_it220_2,18,13,True,75,18,12
ChainAgent-cha1-0-0-5-pp-end,p_it125_0,12,17,True,75,18,12
ChainAgent-cha1-0-0-5-pp-end,p_it115_2,12,17,True,76,18,12
ChainAgent-cha1-0-0-5-pp-end,p_it160_1,12,17,True,76,18,12
ChainAgent-cha1-0-0-5-pp-end,p_it235_1,12,17,True,76,18,12
ChainAgent-cha1-0-0-0-pp-end,p_it135_4,17,12,True,77,18,12
ChainAgent-cha1-0-0-0-pp-end,p_it190_0,17,12,True,78,18,12
ChainAgent-cha1-0-0-3-pp-end,p_it110_4,18,12,True,82,18,12
ChainAgent-cha1-0-0-5-pp-end,p_it210_4,12,16,True,85,18,12
ChainAgent-cha1-0-0-3-pp-end,p_it175_1,24,0,True,206,24,0
ChainAgent-cha1-0-0-3-pp-end,p_it180_2,24,0,True,207,24,0
ChainAgent-cha1-0-0-3-pp-end,p_it205_3,24,0,True,206,24,0
ChainAgent-cha1-0-0-3-pp-end,p_it230_0,24,0,True,206,24,0
ChainAgent-cha1-0-0-3-pp-end,p_it225_4,24,0,True,207,24,0
ChainAgent-cha1-0-0-5-pp-end,p_it175_0,15,0,True,209,24,0
ChainAgent-cha1-0-0-5-pp-end,p_it225_3,15,0,True,208,24,0
ChainAgent-cha1-0-0-5-pp-end,p_it245_4,15,0,True,211,24,0
ChainAgent-cha1-0-0-2-pp-end,p_it205_0,21,0,True,212,24,0
ChainAgent-cha1-0-0-3-pp-end,p_it235_0,24,0,True,213,24,0
ChainAgent-cha1-0-0-4-pp-end,p_it210_3,23,12,True,109,24,24
ChainAgent-cha1-0-0-4-pp-end,p_it205_2,23,12,True,110,24,24
ChainAgent-cha1-0-0-4-pp-end,p_it205_4,23,12,True,111,24,24
ChainAgent-cha1-0-0-4-pp-end,p_it230_3,23,12,True,113,24,24
ChainAgent-cha1-0-0-4-pp-end,p_it265_2,23,12,True,109,24,24
ChainAgent-cha1-0-0-4-pp-end,p_it250_3,23,12,True,110,24,24
ChainAgent-cha1-0-0-4-pp-end,p_it260_3,23,12,True,112,24,24
ChainAgent-cha1-0-0-4-pp-end,p_it310_4,23,12,True,109,24,24
ChainAgent-cha1-0-0-4-pp-end,p_it295_1,23,12,True,111,24,24
ChainAgent-cha1-0-0-4-pp-end,p_it245_3,24,12,True,116,24,24
ChainAgent-cha1-0-0-4-pp-end,p_it235_3,24,12,True,118,24,24
ChainAgent-cha1-0-0-4-pp-end,p_it285_4,24,12,True,116,24,24
ChainAgent-cha1-0-0-4-pp-end,p_it290_1,24,12,True,116,24,24
ChainAgent-cha1-0-0-4-pp-end,p_it300_3,24,12,True,119,24,24
ChainAgent-cha1-0-0-4-pp-end,p_it215_2,24,13,True,124,24,24
ChainAgent-cha1-0-0-4-pp-end,p_it280_2,24,13,True,125,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it250_4,24,21,True,128,24,24
ChainAgent-cha1-0-0-4-pp-end,p_it310_2,24,14,True,131,24,24
ChainAgent-cha1-0-0-3-pp-end,p_it255_3,18,14,True,66,18,12
ChainAgent-cha1-0-0-3-pp-end,p_it265_4,18,14,True,66,18,12
ChainAgent-cha1-0-0-3-pp-end,p_it275_4,18,14,True,66,18,12
ChainAgent-cha1-0-0-3-pp-end,p_it290_4,18,14,True,66,18,12
ChainAgent-cha1-0-0-3-pp-end,p_it300_1,18,14,True,66,18,12
