Delivery Agent,PackageID,PackagePoint X,PackagePoint Y,Delayed,Delivery Time,Intermediate X,Intermediate Y
ChainAgent-cha1-0-0-0-pp-end,p_it0_0,12,6,True,68,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it0_4,12,6,True,70,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it10_2,6,6,True,62,6,6
ChainAgent-cha1-0-0-0-pp-end,p_it25_1,6,6,True,62,6,6
ChainAgent-cha1-0-0-0-pp-end,p_it40_0,6,6,True,62,6,6
ChainAgent-cha1-0-0-0-pp-end,p_it60_0,6,6,True,62,6,6
ChainAgent-cha1-0-0-0-pp-end,p_it70_2,6,6,True,62,6,6
ChainAgent-cha1-0-0-0-pp-end,p_it15_2,6,6,True,63,6,6
ChainAgent-cha1-0-0-0-pp-end,p_it20_1,6,6,True,64,6,6
ChainAgent-cha1-0-0-0-pp-end,p_it25_2,6,6,True,65,6,6
ChainAgent-cha1-0-0-0-pp-end,p_it15_4,6,6,True,63,6,6
ChainAgent-cha1-0-0-0-pp-end,p_it45_4,6,6,True,63,6,6
ChainAgent-cha1-0-0-0-pp-end,p_it85_0,6,6,True,63,6,6
ChainAgent-cha1-0-0-0-pp-end,p_it70_4,6,6,True,65,6,6
ChainAgent-cha1-0-0-0-pp-end,p_it30_0,6,6,True,64,6,6
ChainAgent-cha1-0-0-0-pp-end,p_it70_1,6,6,True,65,6,6
ChainAgent-cha1-0-0-0-pp-end,p_it70_0,6,6,True,65,6,6
ChainAgent-cha1-0-0-0-pp-end,p_it85_1,6,6,True,69,6,6
ChainAgent-cha1-0-0-0-pp-end,p_it20_3,12,6,True,68,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it25_0,12,6,True,69,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it50_4,12,6,True,69,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it40_4,12,6,True,70,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it80_1,12,6,True,69,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it80_2,12,6,True,70,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it35_1,12,6,True,71,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it65_4,12,6,True,75,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it90_2,12,6,True,68,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it100_4,12,6,True,68,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it125_4,12,6,True,68,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it90_4,12,6,True,69,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it150_2,12,6,True,69,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it95_3,12,6,True,69,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it140_0,12,6,True,69,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it110_2,12,6,True,70,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it120_4,12,6,True,72,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it120_2,6,6,True,62,6,6
ChainAgent-cha1-0-0-0-pp-end,p_it160_3,6,6,True,62,6,6
ChainAgent-cha1-0-0-0-pp-end,p_it165_2,6,6,True,63,6,6
ChainAgent-cha1-0-0-0-pp-end,p_it135_1,6,6,True,64,6,6
ChainAgent-cha1-0-0-0-pp-end,p_it150_3,6,6,True,63,6,6
ChainAgent-cha1-0-0-0-pp-end,p_it100_2,6,6,True,65,6,6
ChainAgent-cha1-0-0-0-pp-end,p_it110_1,6,6,True,65,6,6
ChainAgent-cha1-0-0-0-pp-end,p_it120_0,12,6,True,71,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it155_1,12,6,True,73,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it175_4,12,6,True,68,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it195_0,12,6,True,68,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it225_2,12,6,True,68,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it195_3,12,6,True,69,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it185_1,12,6,True,70,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it220_3,12,6,True,72,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it185_3,12,6,True,69,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it185_4,12,6,True,70,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it205_1,12,6,True,71,12,6
