Delivery Agent,PackageID,PackagePoint X,PackagePoint Y,Delayed,Delivery Time,Intermediate X,Intermediate Y
ChainAgent-cha1-0-0-0-pp-end,p_it0_0,7,6,True,89,12,6
ChainAgent-cha1-0-0-0-pp-end,p_it0_4,8,6,True,94,12,6
ChainAgent-cha1-0-0-2-pp-end,p_it0_1,13,0,True,173,24,0
ChainAgent-cha1-0-0-2-pp-end,p_it10_3,13,0,True,176,24,0
ChainAgent-cha1-0-0-2-pp-end,p_it0_2,14,0,True,178,24,0
ChainAgent-cha1-0-0-2-pp-end,p_it5_1,8,6,True,125,18,6
ChainAgent-cha1-0-0-2-pp-end,p_it5_3,8,6,True,127,18,6
ChainAgent-cha1-0-0-2-pp-end,p_it25_3,8,6,True,125,18,6
ChainAgent-cha1-0-0-2-pp-end,p_it30_4,8,6,True,125,18,6
ChainAgent-cha1-0-0-2-pp-end,p_it10_0,9,6,True,130,18,6
ChainAgent-cha1-0-0-2-pp-end,p_it30_1,9,6,True,129,18,6
ChainAgent-cha1-0-0-2-pp-end,p_it15_0,10,6,True,133,18,6
ChainAgent-cha1-0-0-2-pp-end,p_it5_4,22,18,True,125,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it10_4,22,18,True,125,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it30_3,22,18,True,128,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it60_4,22,18,True,125,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it75_1,22,18,True,125,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it100_1,22,18,True,125,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it45_0,22,18,True,127,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it10_1,23,18,True,129,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it40_3,23,18,True,129,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it85_4,23,18,True,129,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it80_0,23,18,True,131,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it35_4,24,18,True,133,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it85_3,24,18,True,134,24,24
ChainAgent-cha1-0-0-2-pp-end,p_it70_3,24,19,True,137,24,24
ChainAgent-cha1-0-0-0-pp-end,p_it20_0,13,12,True,99,18,12
ChainAgent-cha1-0-0-0-pp-end,p_it50_0,13,12,True,99,18,12
ChainAgent-cha1-0-0-0-pp-end,p_it40_2,13,12,True,100,18,12
ChainAgent-cha1-0-0-0-pp-end,p_it100_3,13,12,True,100,18,12
ChainAgent-cha1-0-0-0-pp-end,p_it50_1,13,12,True,102,18,12
ChainAgent-cha1-0-0-2-pp-end,p_it20_4,13,12,True,103,18,12
